Engine_Size,Mileage,Price,Age,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic
1.6,34978,5000,25,False,False,True,True,False
2.7,263062,2000,25,False,False,False,True,False
4.3,210476,11890,6,True,False,False,False,True
1.1,219136,9317,5,False,True,False,False,False
2.7,92418,8651,21,False,True,False,False,False
3.8,83933,8221,25,True,False,False,False,True
1.5,172799,6644,10,False,False,True,True,False
3.3,281252,4874,23,False,True,False,False,False
2.5,145137,6397,16,False,False,False,True,False
2.6,22989,10640,17,True,False,False,True,False
3.4,169389,10312,11,True,False,False,False,True
3.0,267112,9557,4,False,False,False,False,False
4.1,161857,6162,21,False,False,True,True,False
4.7,93518,11129,11,False,False,False,True,False
1.8,226159,5276,17,False,False,False,False,False
1.5,23346,6633,25,False,False,True,False,False
2.7,280751,6884,6,False,False,True,True,False
2.0,282072,2000,20,False,False,False,False,True
1.3,67749,8245,11,False,False,False,False,True
2.5,193247,4535,24,False,False,True,False,False
1.8,287148,6257,13,False,True,False,False,False
3.1,52062,11258,8,False,False,False,True,False
4.6,231301,6073,25,True,False,False,True,False
2.7,65650,8787,14,False,False,True,True,False
1.8,261314,2473,19,False,False,False,False,True
2.9,282974,5440,23,True,False,False,False,False
3.3,162757,11044,2,False,False,True,False,True
3.5,69098,15418,6,True,False,False,False,False
2.9,282768,3444,23,False,False,False,False,False
4.3,255308,7193,17,False,False,True,False,False
4.9,162622,5747,25,False,False,True,True,False
2.6,79713,10205,13,False,False,True,False,False
1.7,75400,11192,2,False,False,False,True,False
3.2,228821,8423,6,False,False,True,True,False
1.5,56072,9778,19,True,False,False,False,False
1.8,207513,6749,15,True,False,False,False,True
2.2,81646,9367,16,True,False,False,True,False
4.2,26112,12677,12,False,True,False,True,False
4.1,76181,8176,25,False,False,False,False,False
4.4,127257,11554,18,True,False,False,False,False
4.4,264147,11517,4,True,False,False,True,False
4.8,295066,8398,12,False,False,True,False,False
4.2,3079,15238,5,False,True,False,True,False
4.3,253889,6622,19,False,False,True,False,False
1.3,189428,7311,11,False,False,True,False,False
2.5,222867,4642,20,False,True,False,True,False
2.9,148212,6435,22,False,False,True,False,False
2.5,150408,7491,12,False,False,True,True,False
4.1,291071,6478,23,True,False,False,False,False
4.7,211715,6665,18,False,False,False,False,True
3.8,128273,10034,21,True,False,False,False,False
1.4,195977,4280,16,False,False,True,False,True
4.4,115042,14499,9,True,False,False,False,False
2.4,282222,4255,22,False,True,False,False,False
2.9,165008,6899,21,True,False,False,False,True
4.1,164802,13803,7,True,False,False,False,False
2.8,247347,4053,18,False,False,False,False,True
3.9,298275,9234,6,False,False,False,False,False
1.5,204331,10113,3,True,False,False,False,True
1.9,169512,10209,3,False,True,False,False,True
1.4,14981,11200,5,False,False,True,True,False
1.5,63515,10029,6,False,False,True,True,False
3.1,225946,4181,20,False,False,False,True,False
3.2,69485,11710,9,False,True,False,True,False
1.1,184353,2512,25,False,True,False,False,True
4.1,245950,6781,20,True,False,False,True,False
4.2,43357,10432,15,False,False,True,True,False
1.2,238115,6037,10,False,True,False,True,False
3.9,53263,12034,8,False,False,True,False,True
2.2,60725,10185,8,False,False,True,True,False
2.9,13036,12839,8,False,True,False,False,True
1.9,200249,4395,17,False,False,False,False,True
4.6,207314,7253,16,False,False,False,False,True
1.8,145628,2987,25,False,False,True,False,True
2.3,246922,2061,23,False,False,False,False,True
2.1,207880,9942,2,False,True,False,False,True
4.8,199318,7013,23,False,False,True,False,False
3.7,193331,6733,19,False,True,False,False,True
3.5,164915,13701,2,False,True,False,False,False
3.8,123338,8833,22,False,True,False,False,False
4.0,223606,9727,8,False,True,False,True,False
1.9,42520,9449,14,False,True,False,True,False
3.7,233520,7329,11,False,False,True,False,True
4.0,74435,13511,7,False,False,True,False,False
1.2,79659,6806,18,False,True,False,True,False
3.9,184064,8218,12,False,False,False,False,True
3.1,279835,6203,13,False,True,False,False,True
4.7,91669,12266,19,True,False,False,False,False
4.5,289405,10211,12,True,False,False,False,False
1.8,68807,13123,3,True,False,False,False,True
2.0,220849,9783,3,False,False,False,False,False
1.3,86199,4576,22,False,False,True,False,True
4.8,181534,14669,2,False,True,False,False,False
3.5,48780,11424,9,False,False,True,True,False
4.4,35353,12092,14,False,True,False,False,True
2.3,130547,9289,15,False,True,False,False,False
3.8,250716,3185,24,False,False,False,True,False
2.0,141608,8367,8,False,False,False,False,True
1.1,117793,2844,25,False,False,True,False,True
2.4,285074,9098,4,True,False,False,True,False
3.1,244385,8312,5,False,False,True,False,True
4.3,270057,11498,5,False,True,False,False,False
2.9,177432,7051,18,False,False,True,False,False
4.4,127685,11446,10,False,True,False,True,False
1.4,133616,8527,6,False,False,False,False,True
2.3,143560,9428,17,True,False,False,False,False
4.3,12675,8146,25,False,False,True,False,True
2.4,259033,8019,6,False,True,False,True,False
3.1,47734,13445,6,False,False,False,False,False
3.3,193194,11936,2,False,False,True,False,False
3.6,25567,9088,22,False,True,False,False,True
4.0,151680,11566,10,True,False,False,False,True
2.0,6031,7279,24,False,True,False,True,False
3.2,52021,11759,10,False,True,False,False,True
4.9,251250,9975,5,False,False,False,True,False
3.6,51350,11373,16,True,False,False,True,False
2.2,118575,6028,23,False,False,False,False,False
1.4,72981,12140,3,False,False,False,False,False
3.4,167054,9558,12,False,False,False,False,False
1.9,13436,6931,21,False,False,True,True,False
4.7,99254,13414,3,False,False,True,False,True
1.6,175432,7291,8,False,False,True,False,True
1.1,206638,3767,16,False,False,True,False,True
3.2,101752,11564,4,False,False,True,True,False
3.7,163981,8120,18,False,False,False,False,False
2.8,127103,11757,7,True,False,False,False,True
1.4,233074,7638,14,True,False,False,False,False
2.6,124601,9007,14,False,False,True,False,False
2.4,51849,7863,22,False,False,True,False,False
4.9,244275,8314,11,False,False,True,True,False
2.8,74603,6707,24,False,True,False,False,True
1.2,249937,5101,9,False,False,True,False,True
3.4,230574,3488,23,False,False,False,False,True
1.8,284979,2000,24,False,False,False,True,False
3.5,271334,4873,21,False,False,True,False,False
1.9,167617,5747,23,False,True,False,False,False
4.6,202817,8743,18,True,False,False,True,False
4.9,113571,10728,15,False,True,False,True,False
4.9,200089,12398,7,True,False,False,False,True
4.4,197298,6954,17,False,False,True,False,True
1.9,238459,7230,5,False,False,True,True,False
2.0,291807,7663,7,True,False,False,False,True
3.4,19253,12114,15,True,False,False,True,False
2.3,213607,7727,18,True,False,False,False,False
4.6,168805,11623,4,False,False,False,True,False
1.7,269757,2904,25,False,True,False,False,False
4.2,30677,13086,7,False,False,False,True,False
3.0,287480,6150,14,False,False,True,False,False
1.5,283190,5736,14,False,True,False,False,False
3.7,82829,8443,24,True,False,False,False,True
2.5,161235,10375,5,False,True,False,True,False
3.7,147961,7840,15,False,False,False,True,False
2.2,13096,14638,8,True,False,False,False,False
2.0,298306,2233,18,False,False,False,False,True
1.7,215848,6483,15,True,False,False,True,False
3.6,130041,11199,13,False,True,False,False,False
2.7,142550,6549,23,True,False,False,True,False
3.4,168771,8624,10,False,False,True,False,True
4.2,162896,6542,20,False,False,True,True,False
4.3,149833,6703,24,False,True,False,False,True
3.2,278860,7122,12,False,False,True,False,False
1.1,140668,8186,14,False,True,False,False,False
5.0,162415,11351,15,False,True,False,False,False
4.2,56697,7766,23,False,False,False,False,True
4.7,173615,5327,25,False,False,True,True,False
1.5,107755,6244,19,False,True,False,False,True
2.9,142524,13049,2,True,False,False,False,True
3.0,280056,9498,5,True,False,False,True,False
3.5,97304,6853,21,False,False,False,False,True
4.9,165779,12184,10,True,False,False,False,True
4.6,77111,11657,15,False,False,True,False,False
2.3,181347,8473,6,False,False,False,False,True
1.2,21081,9678,9,False,False,True,False,True
3.2,27181,10656,12,False,False,True,True,False
3.8,201447,3871,25,False,False,True,False,True
1.7,134308,9413,9,False,False,True,False,False
4.7,292493,6850,12,False,False,False,False,True
2.8,28667,8426,23,False,False,False,False,False
1.6,22850,10443,11,False,True,False,False,True
1.1,214545,9809,2,True,False,False,True,False
1.4,141763,4464,24,False,False,True,False,False
2.2,270036,3299,22,False,False,False,False,False
1.1,283046,3039,20,True,False,False,True,False
3.7,74299,9614,19,False,False,False,False,False
2.3,238121,9537,2,False,True,False,False,True
4.2,243792,4924,20,False,False,True,True,False
2.5,82704,11845,7,False,False,False,False,False
1.0,70555,10388,6,False,True,False,False,True
3.8,184849,10403,11,True,False,False,False,True
3.5,197100,8758,8,False,False,True,True,False
3.2,132511,8249,18,False,False,True,False,False
2.6,119318,10213,12,True,False,False,False,True
4.9,292765,6744,18,False,False,False,False,False
2.6,75419,14391,6,True,False,False,False,False
3.0,153562,12928,7,True,False,False,False,False
3.0,268069,5738,15,False,True,False,True,False
4.7,210551,9088,15,False,False,True,False,False
4.0,150209,11995,2,False,False,False,True,False
4.6,191267,6874,25,True,False,False,False,True
4.5,293787,5424,21,False,False,True,False,False
4.1,218564,12728,7,True,False,False,False,False
1.8,9861,7902,21,False,True,False,True,False
2.8,971,13780,2,False,False,True,True,False
4.1,49237,11815,13,False,True,False,True,False
4.1,104642,12707,3,False,False,True,False,True
3.8,69740,16905,2,True,False,False,False,False
4.8,92126,11557,10,False,False,True,False,True
4.6,1406,17871,6,True,False,False,False,False
2.5,215425,8491,11,True,False,False,False,True
1.4,1427,11071,13,True,False,False,True,False
2.7,208809,9923,4,False,True,False,True,False
2.1,194695,5206,22,True,False,False,False,True
4.9,174684,11606,8,False,True,False,True,False
4.3,135842,9683,15,False,True,False,True,False
1.4,83765,8024,16,False,False,True,False,False
1.1,25313,9793,8,False,False,False,True,False
4.9,265649,5687,25,True,False,False,True,False
1.2,289471,5410,12,True,False,False,False,True
2.6,124589,7808,13,False,False,False,False,True
3.0,234085,2718,24,False,False,False,True,False
2.5,83937,7021,23,False,False,False,False,False
3.3,261869,8962,9,True,False,False,True,False
1.3,289632,2007,17,False,False,True,False,True
1.1,100661,10086,2,False,False,True,True,False
1.7,193015,8339,12,False,True,False,False,False
4.7,128351,14532,4,True,False,False,False,True
4.1,14935,10201,24,True,False,False,True,False
3.8,229479,10310,5,False,True,False,False,True
2.8,166969,4160,23,False,False,False,True,False
1.8,165836,5983,17,False,True,False,False,True
1.4,10910,10081,9,False,False,False,True,False
3.2,122669,10546,6,False,False,False,True,False
3.9,81626,10867,15,False,False,False,False,False
4.9,62111,9857,23,False,False,True,False,False
1.3,124806,4803,22,False,True,False,True,False
3.3,288662,7926,4,False,False,False,False,True
3.4,39460,12410,11,False,False,False,False,False
4.4,94413,12211,13,True,False,False,True,False
2.8,105651,8686,17,False,False,True,False,False
2.5,144244,9115,12,False,False,False,False,False
4.2,22625,7847,25,False,False,False,True,False
3.1,94118,9917,13,False,True,False,False,True
1.4,1123,9877,17,True,False,False,True,False
4.9,27258,11554,23,False,True,False,False,False
2.7,42484,11550,18,True,False,False,False,False
4.7,294229,6815,17,False,False,False,False,False
2.5,229907,4701,16,False,False,False,True,False
4.3,138053,8338,16,False,False,False,True,False
1.4,276510,3269,19,False,False,False,False,False
3.2,249206,9615,9,False,True,False,False,False
3.4,204328,6713,14,False,False,False,True,False
2.0,31848,9963,10,False,False,True,True,False
1.1,184647,6307,14,False,False,True,False,False
3.1,226621,6167,20,True,False,False,False,True
1.2,198986,9120,4,False,False,False,False,False
4.0,203506,7329,14,False,False,False,False,True
2.5,57444,10751,19,True,False,False,False,False
2.3,238144,7937,4,False,False,False,True,False
2.3,231788,6864,8,False,False,False,True,False
2.8,47046,11159,16,False,True,False,False,False
1.8,274097,4718,14,False,True,False,True,False
4.3,258241,6235,15,False,False,True,False,True
3.4,266526,4069,22,False,True,False,False,True
1.8,3235,16235,2,True,False,False,False,False
1.3,175515,7789,12,True,False,False,False,True
1.4,212695,2746,20,False,False,True,True,False
3.7,231703,7665,10,False,False,False,False,True
1.9,156936,3161,24,False,False,False,False,True
1.9,8589,7928,23,False,False,False,False,False
1.1,289703,3805,17,True,False,False,False,True
4.2,66109,8277,24,False,True,False,True,False
3.9,161261,10374,13,True,False,False,True,False
2.7,133476,8630,10,False,False,False,True,False
2.5,189081,8218,7,False,False,True,True,False
3.3,223568,10628,6,True,False,False,False,True
4.2,246820,11663,4,True,False,False,True,False
3.0,151956,10960,7,False,False,True,False,False
4.0,244725,7105,12,False,False,True,True,False
2.1,202184,6956,14,False,False,False,False,False
1.7,255899,3082,22,False,False,False,False,False
3.2,274253,3014,21,False,False,True,True,False
4.0,162223,9055,16,False,False,True,False,False
2.5,105611,9587,13,False,False,False,False,False
3.1,48668,9526,19,False,False,True,False,False
2.7,94677,12706,4,False,False,False,False,False
2.2,26162,9376,13,False,False,False,False,True
3.6,189266,5814,22,False,True,False,True,False
2.2,102893,11442,6,False,False,True,False,False
3.4,61829,8063,19,False,False,True,True,False
4.2,177156,10756,5,False,False,True,True,False
2.9,211902,11161,2,False,False,False,False,False
1.1,182152,8956,12,True,False,False,False,False
4.9,292909,10441,9,False,True,False,False,False
3.8,295818,8283,4,False,False,False,False,True
3.0,120036,12399,6,True,False,False,False,True
3.3,155565,9588,19,True,False,False,False,False
4.5,186516,9669,9,False,False,False,False,True
4.9,297306,7253,11,False,False,False,False,True
2.4,167039,13559,2,True,False,False,False,False
3.5,19095,10718,20,True,False,False,False,True
2.4,252688,5646,11,False,False,True,True,False
4.0,137933,10841,10,False,True,False,True,False
3.6,82916,8241,21,False,True,False,False,True
1.9,88822,8023,24,True,False,False,False,False
4.2,57423,9051,22,False,True,False,False,True
4.6,106240,12375,9,False,True,False,True,False
3.6,205452,9290,6,False,False,True,True,False
4.8,19096,10018,25,False,False,True,False,False
4.4,145623,11987,7,False,True,False,True,False
1.7,215694,5086,13,False,False,False,True,False
4.6,163353,8332,22,True,False,False,True,False
3.9,18025,13439,9,False,True,False,False,True
2.5,210605,9487,8,True,False,False,False,True
3.7,87940,8141,18,False,False,True,True,False
3.0,61090,12478,8,False,False,False,False,False
2.2,36391,10072,10,False,False,False,True,False
3.3,207584,10748,5,False,False,True,False,False
3.7,27676,16146,2,True,False,False,True,False
1.1,62254,9754,9,False,True,False,False,True
4.3,239633,10107,10,True,False,False,True,False
4.4,83650,8827,25,True,False,False,True,False
3.5,68081,7238,25,False,True,False,True,False
2.3,216925,8061,5,False,False,False,True,False
2.9,70186,13496,2,False,True,False,True,False
3.4,173293,5834,24,False,False,False,False,False
1.8,171240,3975,20,False,False,False,True,False
2.6,45687,6386,23,False,False,True,True,False
4.4,91226,15575,7,True,False,False,False,False
3.5,92476,12450,11,False,True,False,False,False
4.3,255802,8683,7,False,False,False,True,False
5.0,151430,8971,22,True,False,False,False,True
3.9,223151,9436,12,True,False,False,True,False
2.9,45211,9695,13,False,False,True,True,False
2.6,243572,5128,14,False,False,True,False,True
3.3,135585,8988,14,False,True,False,True,False
2.7,260076,6498,17,False,True,False,False,False
3.9,172054,10458,17,True,False,False,False,False
3.0,183618,8127,21,True,False,False,False,False
2.4,87845,9443,16,True,False,False,True,False
3.2,235077,4098,20,False,False,False,False,True
2.8,94923,10401,12,False,False,False,False,False
3.5,250184,7996,7,False,False,False,False,True
2.2,34276,6814,21,False,False,True,True,False
3.7,62114,15757,6,True,False,False,False,False
5.0,135041,14499,3,False,False,False,False,False
4.7,102316,14653,2,False,True,False,False,True
2.4,78039,7639,16,False,False,False,True,False
2.1,93531,8729,22,True,False,False,False,False
4.0,132213,6355,22,False,False,False,True,False
3.4,166527,10769,3,False,False,False,False,True
5.0,160877,7682,24,False,False,True,False,False
3.0,261639,10767,7,True,False,False,False,False
4.6,47168,10156,22,False,False,True,False,False
3.2,195410,3391,25,False,False,False,True,False
2.7,93537,9429,10,False,False,True,False,True
4.9,18861,10722,18,False,False,True,True,False
2.9,57004,8159,24,True,False,False,False,True
2.5,122245,6955,19,False,True,False,True,False
4.6,159544,14109,3,True,False,False,True,False
2.7,254486,8810,8,True,False,False,False,True
1.4,295680,3786,11,False,False,False,False,True
4.3,3923,10121,19,False,False,True,False,True
1.1,95418,5791,20,False,True,False,False,True
3.5,65179,14696,2,False,False,True,False,False
4.2,20334,11193,14,False,False,False,True,False
3.7,53501,9229,20,False,True,False,True,False
2.9,272714,4545,15,False,False,True,False,True
4.2,177834,11243,15,True,False,False,False,False
1.2,154527,6909,16,True,False,False,False,True
3.8,77869,10842,10,False,False,True,True,False
1.4,164195,6916,16,True,False,False,True,False
2.6,240811,7883,5,False,False,False,True,False
4.8,42962,16340,9,True,False,False,False,False
1.2,28441,10231,10,False,True,False,True,False
2.1,223480,6630,12,False,True,False,True,False
2.9,39310,15413,6,True,False,False,False,False
2.3,148290,10434,5,False,True,False,True,False
4.2,86529,13969,7,True,False,False,True,False
3.0,63631,8227,17,False,False,False,True,False
4.1,4081,13718,13,True,False,False,True,False
2.7,278961,5720,10,False,False,False,False,True
1.3,175570,2788,22,False,False,False,False,True
3.7,285346,7793,6,False,False,False,False,True
4.1,58845,10423,22,False,True,False,False,False
4.0,239018,11219,2,False,True,False,False,True
1.8,150497,7090,16,False,False,True,False,False
2.9,64568,11408,6,False,False,False,False,True
4.8,120113,11297,14,False,False,True,False,False
2.5,230727,7685,6,False,False,True,True,False
1.7,187468,9550,5,False,False,True,False,False
1.4,114096,6418,21,True,False,False,True,False
4.8,188728,9925,9,False,False,False,False,True
4.5,140987,12280,10,True,False,False,True,False
3.3,284495,3810,18,False,False,True,False,True
2.6,251628,4767,18,False,True,False,True,False
1.3,277187,2556,16,False,False,True,True,False
5.0,240286,5594,24,False,True,False,False,True
1.6,60036,7599,18,False,True,False,True,False
4.7,49929,11601,19,True,False,False,True,False
3.5,164046,8819,10,False,False,False,True,False
1.4,151880,5862,17,False,True,False,False,True
3.6,257390,6652,23,True,False,False,False,False
3.6,9934,13701,16,True,False,False,False,False
2.8,46165,7476,25,False,False,False,False,False
4.0,279343,7813,14,True,False,False,True,False
3.9,201968,11660,6,True,False,False,False,True
3.4,226640,9367,7,False,True,False,False,True
2.1,29526,6909,24,False,True,False,False,True
4.2,182399,14052,2,False,True,False,False,False
3.4,50291,7494,25,False,True,False,False,True
4.8,45936,14081,13,False,True,False,False,False
4.6,164258,7514,23,False,False,True,False,False
1.5,231314,2000,24,False,False,True,False,True
3.5,149723,8205,18,False,False,False,False,False
1.7,146254,4374,20,False,False,True,True,False
1.2,254945,3501,14,False,False,False,True,False
3.9,196173,10076,5,False,False,True,True,False
4.4,183605,9627,9,False,False,True,True,False
4.5,93409,14431,6,True,False,False,True,False
3.0,263720,7525,11,False,False,True,False,False
3.9,282190,4156,19,False,False,True,True,False
3.9,84580,13008,6,False,True,False,False,True
3.1,5762,11384,19,False,True,False,False,False
2.9,215757,7184,10,False,False,True,False,True
3.3,237333,10653,10,True,False,False,False,False
3.5,142515,13049,4,True,False,False,False,True
1.9,122590,7548,15,False,True,False,True,False
2.7,22414,8751,17,False,False,False,False,True
1.9,223344,7333,14,False,True,False,False,False
3.5,67972,9340,18,False,True,False,False,True
2.1,248997,3820,23,True,False,False,True,False
4.9,156099,12378,15,True,False,False,False,False
4.2,178369,7132,22,False,False,True,False,False
2.1,226259,4974,14,False,False,True,False,True
4.5,252583,4148,23,False,False,True,False,True
3.6,8832,8823,24,False,True,False,False,True
1.4,238001,5939,11,False,True,False,True,False
4.9,266435,7871,16,False,False,False,False,False
3.0,126631,7667,18,False,True,False,True,False
2.3,133166,6236,20,False,True,False,True,False
1.1,30173,10496,17,True,False,False,False,False
3.7,32783,9444,24,True,False,False,False,True
2.9,93513,9129,15,False,True,False,False,True
3.3,32035,10059,14,False,False,True,True,False
3.7,162563,10448,12,True,False,False,True,False
3.7,59372,9012,17,False,False,False,False,True
2.7,39275,13714,6,True,False,False,True,False
4.5,198340,8733,18,True,False,False,True,False
3.0,293175,8936,6,True,False,False,True,False
1.8,206717,10665,7,True,False,False,False,False
2.4,291467,5970,14,True,False,False,False,True
1.8,155798,7384,13,False,True,False,True,False
2.0,188190,4436,23,False,False,False,False,False
4.7,114556,7408,22,False,False,False,True,False
2.9,276720,4465,20,False,False,True,False,False
1.2,32008,9859,11,False,True,False,True,False
3.2,3706,11225,15,False,True,False,False,True
3.4,180091,8098,11,False,False,False,False,True
2.2,2578,14548,4,True,False,False,False,True
3.5,265053,3198,22,False,False,True,True,False
3.5,23933,14621,5,False,False,True,False,False
4.8,133567,7728,20,False,False,True,True,False
2.4,131952,6560,16,False,False,True,True,False
1.2,293337,5433,5,False,False,False,True,False
2.8,252473,9150,4,False,True,False,False,True
1.7,168094,8838,7,False,True,False,True,False
3.6,42204,9655,19,False,True,False,False,True
1.0,71056,5878,21,False,True,False,False,True
2.5,52610,7047,25,False,False,False,False,False
2.0,200270,6294,11,False,False,False,False,True
1.5,53326,9633,8,False,False,True,True,False
2.0,111958,9260,7,False,False,False,True,False
2.2,279897,6102,7,False,False,True,False,True
1.0,53839,10823,9,True,False,False,False,True
3.7,298624,6927,8,False,False,False,False,True
2.9,194395,3712,23,False,False,False,False,True
4.2,290139,9297,14,True,False,False,False,False
3.8,225281,11694,4,True,False,False,True,False
3.5,56557,9468,15,False,False,False,True,False
1.6,175506,5189,20,False,False,True,False,False
2.8,288472,8530,7,True,False,False,True,False
1.1,75883,5782,18,False,False,False,False,True
4.5,89078,10718,17,False,False,False,False,False
4.8,255573,8288,15,False,False,False,False,False
4.8,42624,10247,21,False,True,False,True,False
1.3,190109,7297,6,False,False,True,True,False
1.5,45968,5280,23,False,False,False,False,True
3.2,74477,9510,16,False,True,False,True,False
1.0,229693,2000,23,False,False,False,False,True
1.1,219921,5001,11,False,False,False,True,False
2.3,195479,8090,13,True,False,False,False,True
4.0,12292,17054,6,True,False,False,False,False
4.1,195476,7190,22,True,False,False,True,False
3.1,155039,11299,6,False,False,False,False,False
4.0,106356,13272,9,False,True,False,False,False
4.9,179026,8619,21,True,False,False,True,False
3.1,174132,11117,12,True,False,False,False,False
1.8,158589,9728,10,False,True,False,False,False
1.6,139098,7418,10,False,False,False,False,True
2.7,68230,7435,25,True,False,False,False,True
1.8,116866,9262,6,False,False,False,True,False
3.3,194727,4405,22,False,False,False,False,True
4.7,6212,15575,7,False,False,False,False,False
3.3,262079,9658,5,False,False,False,False,False
1.4,81604,12467,8,True,False,False,False,False
3.0,295890,8182,5,False,True,False,True,False
2.4,278847,9823,2,True,False,False,True,False
4.7,106379,10472,24,True,False,False,False,False
4.5,30072,15298,4,False,True,False,True,False
3.4,276760,8664,11,False,True,False,False,False
4.6,86804,10163,21,True,False,False,False,True
2.1,70950,10281,15,False,True,False,False,False
1.1,142212,9055,6,False,True,False,False,True
2.7,40890,8982,20,False,False,False,False,False
1.5,277287,7754,6,True,False,False,False,True
3.8,71836,13463,10,False,True,False,False,False
4.1,227784,9944,4,False,False,False,False,True
1.6,177460,6050,12,False,False,True,False,True
3.8,224616,6807,17,False,True,False,False,True
2.1,224412,4511,19,False,True,False,False,True
1.5,42352,7852,18,False,True,False,True,False
2.3,213388,8832,6,False,True,False,True,False
3.2,102888,12142,2,False,False,True,False,True
2.6,246550,5169,17,False,True,False,False,True
4.6,82919,7941,22,False,False,True,True,False
4.4,274551,5108,18,False,False,False,True,False
4.8,294021,12519,5,True,False,False,False,False
4.1,95173,13196,2,False,False,True,False,True
3.1,55386,16492,2,True,False,False,False,False
2.8,239827,6203,18,True,False,False,False,True
1.2,141631,8067,13,True,False,False,True,False
4.0,105522,12289,4,False,False,False,True,False
3.4,29249,12915,5,False,False,True,True,False
3.2,189265,5814,24,True,False,False,False,True
4.7,197920,9941,8,False,False,False,True,False
1.7,147344,6953,23,True,False,False,False,False
4.6,274384,7312,18,True,False,False,False,True
2.8,295215,4395,17,False,True,False,True,False
3.8,231294,5374,18,False,False,True,True,False
2.3,146308,8873,12,False,False,True,False,False
1.4,92367,11652,10,True,False,False,False,False
3.6,243884,9822,5,False,True,False,True,False
4.2,96854,9662,14,False,False,True,False,True
3.5,12065,14358,10,False,True,False,False,False
1.1,165212,3995,18,False,False,True,True,False
1.5,204079,4218,21,False,False,False,False,False
2.2,160275,9194,8,False,True,False,False,True
4.8,293687,6626,13,False,False,False,True,False
2.4,117840,12043,7,False,True,False,False,False
3.7,287848,3343,24,False,True,False,False,True
1.1,240385,7992,3,False,True,False,False,True
1.6,54032,6119,25,False,False,False,False,False
4.5,252087,7758,11,False,False,True,False,True
3.7,235589,6688,13,False,False,False,False,True
4.5,258956,10320,7,False,False,False,False,False
4.1,117834,7643,19,False,False,False,False,True
3.4,201580,13268,4,True,False,False,False,False
1.3,28894,7522,16,False,False,True,False,True
3.5,156276,8674,11,False,False,False,True,False
2.8,240312,9793,6,True,False,False,False,True
2.9,152699,11046,8,True,False,False,False,True
3.0,130341,13393,2,True,False,False,False,True
3.9,210269,12294,5,False,True,False,False,False
2.0,267576,4248,20,True,False,False,True,False
2.4,82051,12758,7,False,True,False,False,False
1.0,67463,7050,14,False,False,False,True,False
1.7,162706,7545,15,True,False,False,True,False
1.7,211683,10666,3,False,True,False,False,False
2.0,119916,7901,16,False,False,True,False,False
2.9,232148,7657,14,True,False,False,False,True
2.3,295293,5494,15,True,False,False,True,False
4.0,24472,13010,12,False,False,True,False,False
4.4,179721,7705,19,False,True,False,False,True
1.1,12009,7959,15,False,False,True,False,True
1.4,1485,14870,2,False,True,False,False,False
3.1,273272,7534,14,False,True,False,False,False
2.5,297626,4247,18,False,False,False,False,False
3.3,241815,7663,13,False,False,True,False,False
4.1,89590,9508,18,False,True,False,False,True
2.7,14292,10214,16,False,True,False,False,True
4.3,148159,13536,3,False,False,False,False,False
3.8,255900,11382,8,True,False,False,False,False
1.1,185040,2099,23,False,False,False,False,True
2.7,11279,14574,5,True,False,False,True,False
1.3,139052,5218,23,True,False,False,True,False
4.2,111314,11773,6,False,False,True,True,False
4.6,85164,11196,16,False,False,False,False,False
3.9,8531,13829,10,False,False,False,False,False
4.6,241408,8371,10,False,False,False,True,False
4.2,172422,9851,15,True,False,False,True,False
4.1,270536,4289,20,False,False,True,False,True
2.7,235899,8082,10,False,False,True,False,False
2.8,191319,8273,11,False,True,False,True,False
4.6,71762,7264,25,False,False,True,True,False
3.1,15793,11684,9,False,False,True,False,True
1.3,266370,3472,17,False,True,False,True,False
3.3,84742,8705,15,False,False,True,True,False
2.2,14005,7219,21,False,False,True,False,True
1.3,27783,12144,9,False,True,False,False,False
2.6,144653,12906,3,False,True,False,False,False
4.1,6807,14563,15,True,False,False,False,False
1.7,75940,11981,11,True,False,False,False,False
1.1,71954,3760,25,False,False,False,False,True
3.3,197832,4343,22,False,False,True,True,False
4.3,102842,9143,19,False,True,False,True,False
2.0,228275,6534,15,True,False,False,True,False
4.7,214270,8014,20,True,False,False,True,False
2.6,24516,6809,23,False,False,True,True,False
2.6,220504,9189,2,False,False,True,False,True
2.6,154314,11413,4,False,False,False,False,False
3.6,80160,6396,24,False,False,False,True,False
4.8,252463,5650,19,False,False,True,True,False
3.2,6543,12669,10,False,True,False,False,True
2.3,297675,6446,5,False,False,False,True,False
3.0,264338,10713,2,True,False,False,True,False
4.4,128014,13939,5,True,False,False,True,False
3.2,204192,6316,18,False,True,False,True,False
3.0,164498,7610,19,True,False,False,False,True
1.4,66995,5360,21,False,False,True,False,True
4.3,122908,12341,7,False,True,False,False,True
4.5,28181,10136,18,False,False,False,False,True
2.4,193641,3827,21,False,False,False,False,True
2.0,235173,4596,21,True,False,False,False,True
4.8,265701,4585,25,False,True,False,True,False
3.4,59862,14202,2,False,True,False,False,True
3.0,95043,12499,9,False,True,False,False,False
4.7,146954,7660,24,False,False,True,False,False
1.5,10442,7191,24,False,False,False,False,False
3.6,183530,14129,3,True,False,False,False,False
2.8,172103,10457,5,False,True,False,False,True
1.7,195051,7998,8,False,True,False,False,True
3.3,111574,14268,3,False,True,False,False,False
